"AUTO.ID" "NCTRlogRBA" "AI" "nvx" "nedges" "nrings" "ncircuits" "nclass" "nelem" "ntpaths" "molweight" "nX0" "nX1" "nX2" "nXp3" "nXp4" "nXp5" "nXp6" "nXp7" "nXp8" "nXp9" "nXp10" "X0" "X1" "X2" "Xp3" "Xp4" "Xp5" "Xp6" "Xp7" "Xp8" "Xp9" "Xp10" "Xv0" "Xv1" "Xv2" "Xvp3" "Xvp4" "Xvp5" "Xvp6" "Xvp7" "Xvp8" "Xvp9" "Xvp10" "nXc3" "nXc4" "nXpc4" "nXch5" "nXch6" "Xc3" "Xc4" "Xpc4" "Xch5" "Xch6" "Xvc3" "Xvc4" "Xvpc4" "Xvch5" "Xvch6" "dX0" "dX1" "dX2" "dXp3" "dXp4" "dXp5" "dXp6" "dXp7" "dXp8" "dXp9" "dXp10" "dXv0" "dXv1" "dXv2" "dXvp3" "dXvp4" "dXvp5" "dXvp6" "dXvp7" "dXvp8" "dXvp9" "dXvp10" "k0" "k1" "K2" "k3" "ka1" "ka2" "ka3" "phia" "knotp" "knotpv" "graphcomplexity" "sumdelI" "sumI" "tets1" "tets2" "tets3" "htets1" "htets2" "htets3" "diam" "muldiam" "rad" "mulrad" "ishape" "W" "Wp" "Pf" "WT" "Tg" "Tg3" "Tm" "Tm3" "IDC" "IDCbar" "IDW" "IDWbar" "totop" "Si" "informationcontent" "redundancy" "Qs" "Qsv" "Qv" "nHBd" "nwHBd" "nHBa" "nwHBa" "SHBd" "SwHBd" "SHBa" "SwHBa" "Hmax" "Gmax" "Hmin" "Gmin" "Hmaxpos" "nHBint2" "nHBint3" "nHBint4" "nHBint6" "nHBint8" "SHBint2" "SHBint3" "SHBint4" "SHBint6" "SHBint8" "nd1" "nd2" "nd3" "nd4" "etyp12" "etyp13" "etyp14" "etyp22" "etyp23" "etyp24" "etyp33" "etyp34" "etyp44" "n2Pag11" "n2Pag12" "n2Pag13" "n2Pag22" "n2Pag23" "n2Pag33" "n2Pag34" "n2Pag44" "n3Pad11" "n3Pad12" "n3Pad13" "n3Pad22" "n3Pad23" "n3Pad33" "n3Pad34" "n3Pad44" "n4Pae11" "n4Pae12" "n4Pae13" "n4Pae22" "n4Pae23" "n4Pae24" "n4Pae33" "n4Pae34" "n4Pae44" "nH" "nC" "nN" "nO" "nS" "nCl" "nHsOH" "nHsNH2" "nHssNH" "nHdsCH" "nHaaCH" "nHCHnX" "nHCsats" "nHCsatu" "nsCH3" "nssCH2" "ndsCH" "naaCH" "nsssCH" "ndssC" "naasC" "naaaC" "nssssC" "nsNH2" "nssNH" "naaN" "nsssN" "nsOH" "ndO" "nssO" "naaO" "nsCl" "SHsOH" "SHsNH2" "SHssNH" "SHdsCH" "SHaaCH" "SHCHnX" "SHCsats" "SHCsatu" "SHother" "SsCH3" "SssCH2" "SdsCH" "SaaCH" "SsssCH" "SdssC" "SaasC" "SaaaC" "SssssC" "SsNH2" "SssNH" "SaaN" "SsssN" "SsOH" "SdO" "SssO" "SaaO" "SsCl" "nketone" "namide" "nester" "ncarboxylicacid" "Sketone" "Samide" "Sester" "Scarboxylicacid" "Hcarboxylicacid"
717 -3.44 1 15 16 2 2 11 3 263 200.237 15 16 20 23 26 32 24 22 24 24 20 10.510224 7.343337 6.207283 4.843337 3.56501 2.992025 1.543191 .902411 .671273 .467016 .271304 8.25872 4.80201 3.268175 2.085047 1.283266 .846548 .337201 .167168 .098813 .056333 .026351 3 0 8 0 2 .696923 0 1.274274 0 .185395 .260428 0 .396942 0 .059853 -.682164 -.070876 1.318196 1.63623 1.47402 1.638471 .674473 .350635 .325302 .253627 .142513 -4.137643 -3.390036 -2.118948 -1.43747 -1.004766 -.627958 -.60405 -.426708 -.27043 -.168917 -.107579 15.233129 11.484375 5.915 3.810964 9.897705 4.731836 2.907605 3.122288 -.527821 -.309807 17.533333 6.414874 34 67.953239 16.680296 5.425923 47.557449 11.763421 3.858053 10 2 5 1 1 420 23 40 1667 1 0 0 0 322.115143 3.067763 2713.165771 6.459918 1.015542 90.364926 15.233129 .136511 4.379325 .729888 1.021843 1 0 2 12 2.555026 0 14.622295 18.830467 2.555026 9.08637 .96599 .251908 2.555026 0 0 0 0 0 0 0 0 0 0 1 11 3 0 0 1 0 7 8 0 0 0 0 0 0 0 10 1 0 0 0 0 0 0 16 0 3 0 0 0 0 0 12 4 0 0 0 0 12 13 0 2 0 0 1 0 0 0 9 0 0 1 0 1 0 9 0 0 3 0 0 0 0 0 0 1 0 1 0 0 2.555 0 0 0 11.2872 0 0 .966 11.2872 0 .5472 0 16.6876 0 0 2.1429 0 0 0 0 0 0 9.0864 0 5.5359 0 0 0 0 0 0 0 0 0 0 0
718 -1.73 1 19 19 1 1 17 3 263 262.434 19 19 21 22 23 26 21 18 17 16 15 13.7613 9.325699 7.096552 5.101354 3.538239 2.741825 1.614672 .961395 .635614 .418197 .273613 12.534787 8.105635 5.598427 3.755345 2.479175 1.691133 1.023272 .643494 .410825 .259247 .161218 2 0 5 0 1 .492799 0 .841261 0 .083333 .192387 0 .305482 0 .027778 -.259515 -.088515 .793251 .894247 .740142 .888271 .3924 .159618 .112867 .079809 .056433 -2.248008 -1.813263 -1.037618 -.669989 -.461171 -.254477 -.258064 -.195782 -.135424 -.093627 -.064697 23.092199 17.052631 11.795918 9.520661 16.235006 11.044292 8.825002 9.437061 -.348462 -.197142 13.842105 4.62603 35.833336 64.864754 16.659576 5.707102 36.925659 8.872888 2.918527 16 2 8 1 1 1030 22 42 1887 2 0 1 0 642.797668 3.759051 7319.472168 7.106284 1.215379 78.190505 23.092199 .04956 8.200107 1.154678 1.646836 1 0 1 6 2.511589 0 9.202706 9.340582 2.511589 9.202706 .33016 .367429 2.511589 0 0 0 0 0 0 0 0 0 0 2 15 2 0 1 1 0 12 5 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 16 0 2 0 0 0 0 0 13 0 0 0 0 0 30 18 0 1 0 0 1 0 0 0 4 0 11 1 1 11 0 4 0 0 2 0 0 0 0 0 0 1 0 0 0 0 2.5116 0 0 0 4.8473 0 4.8326 .6331 4.8473 2.2719 15.0181 0 7.6284 0 0 1.7122 0 0 0 0 0 0 9.2027 0 0 0 0 0 0 0 0 0 0 0 0 0
719 -3.07 1 14 14 1 1 12 3 153 194.23 14 14 17 19 20 23 20 14 10 8 6 10.388905 6.736382 5.493018 4.128271 2.806913 2.09811 1.383331 .597759 .295712 .164266 .106189 8.194431 4.699004 3.036346 1.834054 .99005 .607876 .287627 .130061 .061531 .030022 .016333 3 0 9 0 1 .691044 0 1.428468 0 .083333 .199536 0 .327908 0 .027778 -.096377 -.177832 .957484 1.171164 .8927 .869556 .603 .108482 -.006064 -.017872 -.000505 -3.762405 -3.155084 -2.092593 -1.492317 -1.14968 -.754974 -.569869 -.401196 -.261032 -.160523 -.091856 14.841671 12.071428 6.477509 4.387812 10.888064 5.521252 3.614037 4.293982 -.522655 -.279497 10.928572 10.321298 35.999996 32.578213 9.160555 3.197393 31.829023 8.65595 2.951428 10 2 5 1 1 350 19 34 752 3 0 1 0 275.141541 3.023534 2191.974365 6.262784 1.060119 78.400177 14.841671 .075043 3.327161 .679012 .984568 1 0 3 7 2.562578 0 25.315182 6.312516 2.562578 11.326941 .423589 -.334769 2.562578 0 0 0 0 0 0 0 0 0 0 3 8 3 0 1 2 0 5 5 0 1 0 0 0 1 0 4 2 0 0 0 0 3 0 7 0 2 0 0 0 3 0 6 2 0 2 0 0 14 11 0 3 0 0 1 0 0 0 4 0 4 0 1 3 0 4 0 1 2 0 0 0 0 0 0 1 1 1 0 0 2.5626 0 0 0 5.4007 0 2.4089 0 5.4007 2.0361 2.3362 0 6.0278 0 -.3348 .6195 0 0 0 0 0 0 9.0005 11.3269 4.9878 0 0 0 0 1 0 0 0 15.9799 0 0
720 -3.67 1 9 9 1 1 9 4 69 142.585 9 9 12 13 13 14 7 1 0 0 0 6.853372 4.198378 3.872792 2.860366 1.816763 1.3316 .504473 .068041 0 0 0 5.813158 3.028587 2.367244 1.393937 .845533 .447612 .171429 .010758 0 0 0 3 0 8 0 1 .76008 0 1.478278 0 .068041 .39787 0 .562737 0 .024056 -.096376 -.215836 1.105025 1.153259 .786433 .728047 .166085 -.108735 -.088388 0 0 -1.717043 -1.728031 -.594529 -.416334 -.23369 -.173504 -.167351 -.157791 0 0 0 8.588182 7.111111 2.722222 1.704142 6.588064 2.376853 1.43735 1.739873 -.513286 -.441889 7.666667 5.175772 23.111111 21.000378 6.487577 2.344713 17.929697 5.523886 1.994087 5 2 3 3 0 84 13 24 243 3 1 1 1 73.349136 2.037476 421.796143 5.021383 .954243 45.25184 8.588182 -0 2.19893 .74655 1.099465 1 0 2 6 2.523324 0 14.590896 6.713457 2.523324 8.985062 .596417 .291111 2.523324 0 0 0 0 0 0 0 0 0 0 3 3 3 0 0 3 0 1 4 0 1 0 0 0 0 0 1 1 1 0 0 1 0 0 2 0 2 0 0 1 0 0 1 1 0 1 0 0 7 7 0 1 0 1 1 0 0 0 3 0 0 1 1 0 0 3 0 0 3 0 0 0 0 0 0 1 0 0 0 1 2.5233 0 0 0 3.7322 0 0 .5964 3.7322 1.8068 0 0 4.9568 0 0 1.7567 0 0 0 0 0 0 8.9851 0 0 0 5.6058 0 0 0 0 0 0 0 0 0
721 -3.61 1 14 15 2 2 12 3 251 223.101 14 15 20 25 30 36 30 29 24 18 14 9.966254 6.770857 5.945547 4.843838 3.759279 3.022941 1.661826 1.070832 .605608 .314661 .166315 8.886589 5.032611 3.830375 2.610648 1.695597 1.146035 .553963 .311782 .138219 .059301 .026854 4 0 14 0 2 .827127 0 1.848426 0 .166667 .508148 0 .923534 0 .055556 -.519027 -.143356 1.410013 1.886731 1.845066 1.794388 .881495 .581555 .303831 .132523 .059621 -1.660881 -1.924165 -.734259 -.36633 -.232169 -.091749 -.232645 -.181758 -.166447 -.124793 -.081161 14.841671 10.515555 4.68 2.5344 9.570264 4.035029 2.10904 2.758307 -.783112 -.639598 17.928572 4.791423 30.888889 71.430893 17.597063 5.615764 47.702419 11.828359 3.796854 8 2 4 1 1 301 25 40 1419 2 0 0 0 247.448563 2.719215 1897.096191 6.302645 1.060119 78.012883 14.841671 .075043 4.382382 .819833 1.162673 0 0 2 12 0 0 11.871499 19.017391 1.296708 6.065567 1.18639 .736855 1.296708 0 0 0 0 0 0 0 0 0 0 2 8 4 0 0 2 0 5 6 0 2 0 0 0 1 0 4 2 1 0 0 0 2 0 8 0 2 0 0 0 2 0 10 2 0 2 0 0 8 12 0 0 0 2 0 0 0 0 8 0 0 0 0 0 0 8 0 0 4 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 10.0641 0 0 0 10.0641 0 0 0 15.4049 0 0 3.6125 0 0 0 0 0 0 0 0 0 0 11.8715 0 0 0 0 0 0 0 0 0
722 -3.66 1 9 9 1 1 9 4 69 142.585 9 9 12 13 13 14 7 1 0 0 0 6.853371 4.198378 3.872792 2.860366 1.816763 1.3316 .504473 .068041 0 0 0 5.813158 3.028587 2.362066 1.405917 .847028 .439164 .171429 .012199 0 0 0 3 0 8 0 1 .76008 0 1.478278 0 .068041 .39488 0 .576802 0 .024056 -.096376 -.215836 1.105025 1.153259 .786433 .728047 .166085 -.108735 -.088388 0 0 -1.717043 -1.728031 -.599708 -.404354 -.232195 -.181953 -.167351 -.15635 0 0 0 8.588182 7.111111 2.722222 1.704142 6.588064 2.376853 1.43735 1.739873 -.513286 -.441171 7.666667 5.102469 23.111111 18.91991 5.881316 2.138939 17.917629 5.517851 1.99107 5 2 3 3 0 84 13 24 243 3 1 1 0 73.349136 2.037476 421.796143 5.021383 .954243 45.243662 8.588182 -0 2.19893 .74655 1.099465 1 0 2 6 2.546472 0 14.47571 6.713457 2.546472 8.911758 .55475 .140988 2.546472 0 0 0 0 0 0 0 0 0 0 3 3 3 0 0 3 0 1 4 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 2 0 2 0 0 1 2 0 1 1 0 1 0 0 7 7 0 1 0 1 1 0 0 0 3 0 0 1 1 0 0 3 0 0 3 0 0 0 0 0 0 1 0 0 0 1 2.5465 0 0 0 3.6848 0 0 .5548 3.6848 1.9219 0 0 5.1069 0 0 1.6065 0 0 0 0 0 0 8.9118 0 0 0 5.564 0 0 0 0 0 0 0 0 0
723 -10000 0 16 17 2 2 8 3 333 291.991 16 17 24 30 38 45 42 38 32 30 20 11.706741 7.575387 7.118727 5.545653 4.649736 3.411022 2.179796 1.258631 .647293 .466226 .181861 10.999675 5.993854 4.935608 3.248048 2.436401 1.468293 .845043 .419676 .16935 .118205 .034089 6 0 20 0 2 1.32092 0 2.625897 0 .136083 .849629 0 1.409341 0 .048113 -.192754 -.338826 1.876086 2.088546 2.381969 1.932468 1.222689 .644355 .257128 .221588 .030973 -1.009885 -1.996009 -.358985 -.244706 .144198 -.026995 -.123512 -.202424 -.226155 -.130073 -.119276 14.44944 12.456747 5.104167 2.831111 12.067411 4.848492 2.659898 3.656797 -1.303845 -1.050256 20.8125 8.719548 38.444443 71.876984 17.176651 5.359642 59.946884 14.157057 4.375706 9 2 5 2 0 426 30 48 1969 4 0 0 0 339.349091 2.827909 2855.536865 6.703138 .90309 89.112636 14.44944 .25 4.330249 .761177 1.099477 0 0 4 12 0 0 23.861227 14.583218 1.381642 6.099733 1.320012 .566409 1.381642 0 0 0 0 0 0 0 0 0 0 4 6 6 0 0 4 0 2 8 0 3 0 0 0 0 0 2 2 4 0 0 0 0 0 5 0 5 0 0 2 4 0 6 2 0 6 0 0 6 12 0 0 0 4 0 0 0 0 6 0 0 0 0 0 0 6 0 0 6 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 8.1404 0 0 0 8.1404 0 0 0 10.5771 0 0 4.0061 0 0 0 0 0 0 0 0 0 0 23.8612 0 0 0 0 0 0 0 0 0
724 -10000 0 16 17 2 2 8 3 333 291.991 16 17 24 30 34 44 42 39 36 34 24 11.706741 7.575387 7.055401 5.944144 4.034677 3.398867 2.185938 1.324713 .776916 .495396 .230077 10.999674 5.993855 4.886576 3.650594 1.947567 1.420796 .811925 .435344 .22506 .128291 .049521 6 0 20 0 2 1.276142 0 3.114532 0 .136083 .82132 0 1.844926 0 .048113 -.192754 -.338826 1.81276 2.487037 1.76691 1.920314 1.228831 .710436 .386751 .250757 .079189 -1.009886 -1.996009 -.408017 .15784 -.344636 -.074493 -.15663 -.186756 -.170444 -.119986 -.103845 14.44944 12.456747 5.104167 2.831111 12.067411 4.848492 2.659898 3.656797 -1.047229 -.785702 20.8125 8.451052 38.444447 72.697105 17.285229 5.374316 59.67588 14.053599 4.347533 9 2 5 2 0 440 30 48 1969 4 2 0 0 346.93924 2.89116 2943.287598 6.68929 .90309 88.659042 14.44944 .25 4.330248 .761176 1.099477 0 0 4 12 0 0 23.57856 14.865889 1.400099 5.943789 1.333125 .51874 1.400099 0 0 0 0 0 0 0 0 0 0 4 6 6 0 0 4 0 2 8 0 3 0 0 0 0 0 2 2 2 0 0 2 0 0 8 0 6 0 0 0 0 0 6 2 0 6 0 0 6 12 0 0 0 4 0 0 0 0 6 0 0 0 0 0 0 6 0 0 6 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 8.1434 0 0 0 8.1434 0 0 0 10.8591 0 0 4.0068 0 0 0 0 0 0 0 0 0 0 23.5786 0 0 0 0 0 0 0 0 0
725 -10000 0 14 15 2 2 5 3 251 223.101 14 15 20 24 28 36 32 28 24 24 16 9.966255 6.754021 6.039904 4.787694 3.514534 3.006134 1.839915 1.040342 .571807 .434913 .189679 8.886588 5.026628 3.886657 2.525729 1.536654 1.14032 .621984 .282066 .132106 .099862 .03169 4 0 12 0 2 .910684 0 1.759305 0 .166667 .544631 0 .821336 0 .055556 -.519026 -.160193 1.50437 1.830587 1.600321 1.77758 1.059585 .551065 .27003 .252774 .082984 -1.660882 -1.930149 -.677976 -.451249 -.391113 -.097464 -.164624 -.211473 -.17256 -.084232 -.076325 9.423133 10.515555 4.68 2.75 9.570264 4.035029 2.296256 2.758307 -.728728 -.60126 17.928572 4.642959 30.888891 73.071251 17.927168 5.701212 47.233547 11.649558 3.735877 9 2 5 2 0 315 24 40 1419 2 0 0 0 258.260254 2.838025 1977.701172 6.278417 .673081 77.638309 9.423133 .412735 4.382381 .819833 1.162673 0 0 2 12 0 0 11.60649 19.2824 1.279729 5.803245 1.261272 .752513 1.279729 0 0 0 0 0 0 0 0 0 0 2 8 4 0 0 2 0 4 8 0 1 0 0 0 0 0 4 4 0 0 0 0 0 0 12 0 4 0 0 0 0 0 12 4 0 4 0 0 8 12 0 0 0 2 0 0 0 0 8 0 0 0 0 0 0 8 0 0 4 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 10.164 0 0 0 10.164 0 0 0 15.4884 0 0 3.794 0 0 0 0 0 0 0 0 0 0 11.6065 0 0 0 0 0 0 0 0 0
726 -.15 1 21 24 4 10 21 3 1832 288.386 21 24 38 56 78 106 127 154 184 206 192 14.775655 10.003856 9.916012 9.108705 7.688457 6.597539 4.997178 3.742905 2.786454 2.058047 1.235789 12.495975 8.194201 7.579202 6.711334 5.547983 4.331312 3.088108 2.180121 1.53378 .961475 .524896 12 1 50 1 3 2.08345 .117851 5.552932 .083333 .161515 1.488328 .117851 3.826312 .083333 .106189 -.659374 -.410358 2.905604 4.401597 4.536807 4.493986 3.598129 2.816128 2.175318 1.657158 .974415 -4.857807 -3.499488 -.281283 1.441776 2.025943 1.985176 1.53119 1.151375 .857372 .519263 .237718 27.7666 14.583333 5 2.066327 13.741649 4.54614 1.839596 2.974831 -2.45745 -2.252546 87.238098 15.719164 46.416668 149.738007 24.791243 6.066408 214.078217 33.569618 7.685002 10 2 5 2 1 810 56 76 16745 4 1 1 0 620.50238 2.954773 6083.873535 7.510955 1.322219 169.046806 27.7666 0 6.532933 .811679 1.150547 3 0 3 6 7.558173 0 30.580654 7.846202 2.574463 10.520914 .550197 -.478293 2.574463 0 0 0 0 0 0 0 0 0 0 4 8 8 1 0 3 1 3 9 1 5 2 0 0 0 0 1 3 7 1 0 1 0 0 8 2 11 0 0 0 0 0 15 3 0 13 1 0 24 18 0 3 0 0 3 0 0 0 3 0 9 2 1 5 0 3 5 0 3 0 1 0 0 0 0 3 0 0 0 0 7.5582 0 0 0 3.9754 0 6.2724 1.8323 3.9754 2.2404 4.9084 0 5.4697 .8041 0 2.3765 0 .037 0 0 0 0 30.5807 0 0 0 0 0 0 0 0 0 0 0 0 0
727 -.67 1 22 25 4 10 22 3 2042 298.424 22 25 40 60 81 107 130 162 194 220 220 15.535168 10.483111 10.262741 9.772544 8.03021 6.554191 5.054753 3.951612 2.978313 2.221452 1.435736 13.528822 8.910042 8.259189 7.592327 6.304072 4.977228 3.624371 2.742652 1.965149 1.33821 .792006 14 2 60 1 3 2.337295 .227062 6.615323 .072169 .171709 1.630614 .141591 4.512522 .072169 .133973 -.606968 -.431102 2.89878 4.815437 4.701782 4.325637 3.567316 2.962336 2.322983 1.789314 1.152265 -4.055223 -2.969221 .251394 2.207228 2.692289 2.561945 2.014536 1.673644 1.25826 .873023 .487575 29.5333 15.5232 5.25 2.111111 14.517721 4.712374 1.850157 3.109679 -2.569796 -2.472118 92.818184 14.766168 46.5 206.146408 33.522518 8.194789 232.53389 35.400448 7.879997 11 2 6 4 0 941 60 80 19145 4 2 1 1 709.469299 3.071296 7180.634277 7.630855 1.342423 171.301662 29.5333 -0 7.498671 .89731 1.2756 1 0 2 5 2.537927 0 22.665306 11.954086 2.537927 11.746204 .587043 -.902951 2.537927 0 0 0 0 0 0 0 0 0 0 4 10 6 2 1 1 2 4 8 3 4 1 1 0 1 0 3 1 4 1 0 2 1 0 11 1 5 2 0 1 0 0 22 2 0 8 5 1 26 20 0 2 0 0 1 0 0 0 0 0 8 5 1 9 0 0 3 3 0 0 2 0 0 0 0 1 1 0 0 0 2.5379 0 0 0 0 0 5.4291 3.677 0 2.2312 8.7672 0 0 1.8908 3.5146 0 0 -1.0086 0 0 0 0 10.9191 11.7462 0 0 0 1 0 0 0 12.1771 0 0 0 0
728 -10000 0 20 21 2 2 9 4 457 309.191 20 21 28 36 44 52 52 60 52 32 32 14.535168 9.651398 8.199476 6.795986 5.436323 4.107644 2.613356 2.067401 1.294269 .44969 .283172 12.703086 6.751373 5.041807 3.324333 2.336691 1.449331 .752554 .505614 .280149 .068577 .034091 6 0 22 0 2 1.186026 0 2.763296 0 .166667 .686678 0 1.259837 0 .055556 -.192755 -.262816 1.542622 2.338878 2.461449 2.129091 1.302696 1.203124 .727327 .080051 .043895 -3.527195 -4.162857 -2.278108 -1.570472 -.925654 -.716917 -.679812 -.436933 -.336631 -.332408 -.224597 18.193821 16.371881 7.852041 4.25 15.076177 6.910392 3.627271 5.209115 -1.128116 -.832935 22.85 8.843427 45.222214 106.5774 24.530058 7.590181 77.794441 17.748358 5.434613 12 2 6 1 1 841 36 56 2921 4 0 2 0 610.147156 3.211301 6174.285156 7.3416 .909691 121.754241 18.193821 .300792 6.063426 .833721 1.197527 0 0 4 14 0 0 22.379089 19.585674 1.403111 6.042725 .732742 .222531 1.403111 0 0 0 0 0 0 0 0 0 0 4 10 6 0 2 2 0 4 10 0 3 0 0 1 0 0 8 4 3 0 0 0 0 0 12 0 4 0 0 0 0 0 8 4 0 4 0 0 14 16 0 2 0 2 0 0 0 0 8 0 2 0 2 0 0 8 0 2 4 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 11.1262 0 1.4655 0 11.1262 3.2575 0 0 15.1616 0 .999 3.425 0 0 0 0 0 0 0 0 10.2936 0 12.0855 0 0 0 0 0 0 0 0 0
731 -10000 0 32 34 3 4 30 4 1997 441.402 32 34 47 57 70 89 91 92 99 114 110 23.250351 15.223252 14.203308 10.778341 8.49143 6.953143 4.834389 3.129935 2.099839 1.617273 1.046575 16.518011 9.301615 6.666568 4.326797 2.730066 1.790296 .960405 .521679 .299688 .184404 .098165 11 0 34 0 3 2.545993 0 4.840307 0 .20693 .741938 0 1.226612 0 .054712 .037147 -.690961 3.303813 3.321234 3.395236 3.474589 2.463068 1.515658 1.002567 .872635 .542133 -10.311883 -9.075494 -5.907642 -4.267267 -3.136671 -2.20949 -1.762779 -1.329591 -.956812 -.66692 -.477539 46.960682 26.602076 12.63015 8.033241 23.081097 10.145332 6.212928 7.317668 -2.13133 -1.106862 62.40625 33.751755 92.499992 195.432785 35.601315 10.356085 210.273972 34.781876 9.281495 19 3 10 3 0 3626 57 94 23186 7 0 0 0 1995.554932 4.023296 31399.013672 8.659409 1.467521 256.301594 46.960682 .025 5.944038 .512751 .7372 6 0 13 15 14.140034 0 88.475677 5.6926 2.809508 12.270225 1.012837 -1.31157 2.809508 2 1 0 1 0 31.202316 23.536434 0 30.286261 0 7 14 11 0 0 7 0 5 18 0 4 0 0 2 1 0 10 8 5 0 0 0 4 0 19 4 11 0 0 1 4 0 11 11 0 8 0 0 19 19 7 6 0 0 3 1 2 0 5 0 1 3 0 3 0 5 1 3 5 2 0 1 2 4 0 3 3 0 0 0 8.2927 1.7961 4.0512 0 7.6625 0 1.0185 3.4268 7.6625 0 -.3615 0 7.6589 -1.3068 -3.0955 .8528 .2764 0 5.4557 5.3804 15.8444 0 27.6774 34.1178 0 0 0 0 1 0 2 0 13.9422 0 37.2202 5.4832
732 -10000 0 13 13 1 1 11 3 128 176.215 13 13 15 16 17 18 13 12 10 8 4 9.518661 6.325698 4.975233 3.573934 2.633172 1.817328 .892229 .587764 .343443 .201184 .071129 7.565055 4.225397 2.496065 1.498035 .918788 .527042 .203344 .109906 .051109 .023335 .008432 2 0 5 0 1 .492799 0 .841261 0 .102062 .144338 0 .228465 0 .032075 -.259514 -.088515 .793252 .866827 .895735 .713774 .200287 .160988 .085861 .050296 -.013468 -3.310009 -2.882989 -2.11918 -1.474714 -.977691 -.66861 -.539324 -.342559 -.217439 -.130217 -.074449 13.277144 11.076923 6.453333 4.6875 9.676281 5.273443 3.670893 3.925178 -.348462 -.156435 9.846154 6.357633 31.333334 41.548588 11.730699 4.111609 28.359497 8.068048 2.853775 9 2 5 2 0 290 16 30 625 2 0 1 0 229.433304 2.941453 1753.356934 6.046058 1.021319 70.087928 13.277144 .08315 3.471423 .736051 1.05786 0 0 2 9 0 0 15.645203 13.487515 1.394694 10.907347 .538816 -.299673 1.394694 0 0 0 0 0 0 0 0 0 0 2 9 2 0 1 1 0 6 5 0 0 0 0 0 1 0 7 1 0 0 0 0 1 0 10 0 1 0 0 1 0 1 9 0 0 0 0 0 12 11 0 2 0 0 0 0 0 2 5 0 2 0 1 1 2 5 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2.7231 5.9417 0 1.3261 0 8.6648 1.786 .4146 3.1635 9.6278 0 -.2997 .9959 0 0 0 0 0 0 0 10.9073 4.7379 0 0 0 0 1 0 0 0 15.3455 0 0
733 -10000 0 30 30 1 1 14 3 714 418.615 30 30 36 39 44 48 44 44 42 43 44 22.192022 14.413591 12.044662 8.218543 6.12785 4.515003 2.815425 1.899736 1.216661 .826822 .611667 19.582375 11.847095 9.010894 5.184829 3.340753 2.103399 1.207762 .727015 .373591 .216138 .144038 6 0 18 0 1 1.560067 0 2.522833 0 .083333 1.044168 0 1.082742 0 .027778 .393032 -.500622 1.852273 1.261436 1.385209 1.286449 .620881 .410459 .207777 .144684 .151419 -4.979879 -4.947537 -2.459173 -2.638981 -1.988751 -1.521753 -1.254225 -.942185 -.75602 -.546774 -.370077 34.078617 28.033333 17.543209 13.91716 26.515112 16.207581 12.71851 14.324861 -1.068705 -.705443 23.799999 18.297657 64.333344 100.487885 22.981981 7.552075 89.094437 18.311956 5.566658 21 4 11 2 0 3353 39 72 6918 6 0 4 0 1793.139282 4.122159 28408.951172 8.472696 1.135954 149.874665 34.078617 .230968 10.220406 .965261 1.396789 0 0 4 8 0 0 35.620693 6.443064 1.455177 12.4213 .398092 -.445911 1.455177 0 0 0 0 0 0 0 0 0 0 6 18 6 0 0 6 0 15 6 0 3 0 0 2 0 0 12 2 2 0 0 0 2 0 12 3 1 0 0 0 4 0 14 2 0 0 0 0 42 26 0 4 0 0 0 0 0 0 4 0 18 0 4 12 0 4 2 2 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 5.5492 0 10.2002 0 5.5492 8.9374 11.8526 0 6.753 1.4796 -.8918 .5819 0 0 0 0 0 0 0 24.8426 10.7781 0 0 0 0 2 0 0 0 34.7289 0 0
